seed,train_mix,eval_mix,regime,epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece
3,standard,ambiguous_heavy,crs,0.8698666666666668,0.1464,0.5443066666666667,0.03678929765886288,0.9632107023411371,0.024752475247524754,0.404,0.016847014838671272
3,high_insuff,high_insuff,scalar,0.8786666666666667,-0.032533333333333324,0.4686266666666667,0.03225806451612903,0.967741935483871,0.15789473684210525,0.304,0.11002376173735778
3,high_insuff,high_insuff,crs,0.8705333333333335,-0.0186,0.4704233333333334,0.04449388209121246,0.9555061179087876,0.16595744680851063,0.31333333333333335,0.13020158858104458
3,high_suff,high_suff,scalar,0.7011999999999999,0.5274,0.62299,0.026058631921824105,0.9739413680781759,0.20098522167487684,0.6766666666666666,0.17814803618274608
3,high_suff,high_suff,crs,0.7876000000000001,0.35353333333333337,0.59227,0.013029315960912053,0.9869706840390879,0.05186972255729795,0.5526666666666666,0.029487160218712994
3,balanced,balanced,scalar,0.7936000000000001,0.24619999999999997,0.54727,0.02610441767068273,0.9738955823293173,0.16781292984869325,0.4846666666666667,0.1286161016569337
3,balanced,balanced,crs,0.8430666666666666,0.16213333333333335,0.5366466666666667,0.024096385542168676,0.9759036144578314,0.06750392464678179,0.4246666666666667,0.04018082885732793
3,ambiguous_heavy,ambiguous_heavy,scalar,0.8070666666666666,0.19713333333333333,0.5325966666666666,0.03257328990228013,0.9674267100977199,0.13161875945537066,0.44066666666666665,0.08369050464009256
3,ambiguous_heavy,ambiguous_heavy,crs,0.8478666666666667,0.11673333333333334,0.5188566666666666,0.026058631921824105,0.9739413680781759,0.05565217391304348,0.38333333333333336,0.033033042684565334
4,standard,standard,scalar,0.7827999999999998,0.2849333333333333,0.55876,0.0425531914893617,0.9574468085106383,0.17362924281984335,0.5106666666666667,0.14102845638213643
4,standard,standard,crs,0.8341333333333332,0.18193333333333336,0.5406433333333335,0.031914893617021274,0.9680851063829787,0.06707317073170732,0.43733333333333335,0.04012607950591991
