epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece,tau,seed,final_lambda
0.4077777777777778,0.6177777777777778,0.5022777777777778,0.23985239852398524,0.7601476014760148,0.39461883408071746,0.7433333333333333,0.3414210341036207,0.5,17,0.6638431490384594
0.46311111111111114,0.6184444444444445,0.5330111111111112,0.21611721611721613,0.7838827838827839,0.3582089552238806,0.7444444444444445,0.30682572483596837,0.5,18,0.7253771033653835
0.45133333333333336,0.5715555555555557,0.5054333333333334,0.16058394160583941,0.8394160583941606,0.38065522620904835,0.7122222222222222,0.3245411560011434,0.5,19,0.6994200721153849
0.476,0.5731111111111112,0.5197,0.19014084507042253,0.8098591549295775,0.3629283489096573,0.7133333333333334,0.3072913534800223,0.5,20,0.6922250600961517
0.48777777777777775,0.5366666666666666,0.5097777777777778,0.12267657992565056,0.8773234200743495,0.3651050080775444,0.6877777777777778,0.31693852641086717,0.5,21,0.7940444711538468
0.43311111111111106,0.6006666666666666,0.5085111111111111,0.16030534351145037,0.8396946564885496,0.38391502276176026,0.7322222222222222,0.33506382515939953,0.5,22,0.7535036057692283
0.46955555555555556,0.5830000000000001,0.5206055555555557,0.1509433962264151,0.8490566037735849,0.36419753086419754,0.72,0.31226072076343353,0.5,23,0.7930603966346158
0.5608888888888889,0.48400000000000004,0.5262888888888888,0.08823529411764706,0.9117647058823529,0.32593856655290104,0.6511111111111111,0.26757325137944554,0.5,24,0.7314618389423064
0.5302222222222223,0.5721111111111111,0.5490722222222223,0.14772727272727273,0.8522727272727273,0.3244929797191888,0.7122222222222222,0.2768337213963424,0.5,25,0.7072761418269229
0.46622222222222226,0.6179999999999999,0.5345222222222222,0.2549019607843137,0.7450980392156863,0.3532934131736527,0.7422222222222222,0.29658409951111697,0.5,26,0.778398437500001
0.4517777777777778,0.628,0.5310777777777778,0.15384615384615385,0.8461538461538461,0.36148148148148146,0.75,0.3125689682992952,0.5,27,0.7386688701923081
0.4948888888888889,0.602,0.543088888888889,0.15447154471544716,0.8455284552845529,0.33990895295902884,0.7322222222222222,0.29255833210572907,0.5,28,0.6512064302884619
0.5584444444444445,0.551888888888889,0.5554944444444445,0.09125475285171103,0.908745247148289,0.31001589825119236,0.6988888888888889,0.26410216596623026,0.5,29,0.7404281850961558
0.6319999999999999,0.454,0.5519000000000001,0.07392996108949416,0.9260700389105059,0.2756183745583039,0.6288888888888889,0.23610866930384256,0.6,0,0.8258488581730788
0.594,0.4502222222222222,0.5293,0.11643835616438356,0.8835616438356164,0.30973451327433627,0.6277777777777778,0.2664928098020871,0.6,1,0.8517052283653817
0.6533333333333333,0.4761111111111111,0.5735833333333333,0.08791208791208792,0.9120879120879121,0.25645438898450945,0.6455555555555555,0.22107759534779936,0.6,2,0.7390715144230722
0.6080000000000001,0.4898888888888889,0.5548500000000001,0.09885931558935361,0.9011406844106464,0.2869269949066214,0.6544444444444445,0.246232428692741,0.6,3,0.7999023437499949
0.6268888888888889,0.44377777777777777,0.5444888888888889,0.10424710424710425,0.8957528957528957,0.2808586762075134,0.6211111111111111,0.23856938823771534,0.6,4,0.8278109975961514
0.6142222222222222,0.4667777777777778,0.5478722222222223,0.07434944237918216,0.9256505576208178,0.288695652173913,0.6388888888888888,0.2490901529226615,0.6,5,0.7358278245192311
0.6257777777777779,0.44711111111111107,0.5453777777777779,0.09090909090909091,0.9090909090909091,0.2798573975044563,0.6233333333333333,0.23696186129821065,0.6,6,0.8982241586538444
0.5448888888888889,0.4908888888888888,0.5205888888888889,0.09022556390977443,0.9097744360902256,0.33559322033898303,0.6555555555555556,0.290298740331346,0.6,7,0.8130063100961522
0.6597777777777777,0.44677777777777783,0.5639277777777779,0.06792452830188679,0.9320754716981132,0.25622775800711745,0.6244444444444445,0.2145557412313335,0.6,8,0.7953605769230729
0.6162222222222222,0.4857777777777777,0.5575222222222223,0.09558823529411764,0.9044117647058824,0.282793867120954,0.6522222222222223,0.2393651227632629,0.6,9,0.8063897235576906
0.6475555555555556,0.43788888888888894,0.5532055555555556,0.06884057971014493,0.9311594202898551,0.26929982046678635,0.6188888888888889,0.22732836472946993,0.6,10,0.7955889423076886
0.654888888888889,0.47811111111111104,0.575338888888889,0.06130268199233716,0.9386973180076629,0.2542955326460481,0.6466666666666666,0.21626077801044952,0.6,11,0.8351622596153846
0.6084444444444445,0.46244444444444444,0.5427444444444445,0.06463878326996197,0.935361216730038,0.2937062937062937,0.6355555555555555,0.25212203284276474,0.6,12,0.7777313701923031
0.6415555555555555,0.4358888888888889,0.5490055555555555,0.07446808510638298,0.925531914893617,0.2751798561151079,0.6177777777777778,0.23408178915739303,0.6,13,0.8215459735576919
0.644888888888889,0.48199999999999993,0.5715888888888889,0.08812260536398467,0.9118773946360154,0.2602739726027397,0.6488888888888888,0.21490112605259937,0.6,14,0.8565955528846138
0.6006666666666667,0.43855555555555553,0.5277166666666667,0.06690140845070422,0.9330985915492958,0.30824372759856633,0.62,0.2635397079283794,0.6,15,0.9181565504807686
0.6193333333333334,0.48699999999999993,0.5597833333333333,0.07434944237918216,0.9256505576208178,0.28061224489795916,0.6533333333333333,0.23736597894365205,0.6,16,0.8161959134615382
0.6108888888888888,0.46066666666666667,0.5432888888888889,0.08487084870848709,0.915129151291513,0.29246935201401053,0.6344444444444445,0.2517850014597336,0.6,17,0.7498091947115368
0.5793333333333335,0.5292222222222223,0.5567833333333334,0.14652014652014653,0.8534798534798534,0.2996742671009772,0.6822222222222222,0.2515891637993376,0.6,18,0.8360111177884637
0.5795555555555556,0.46911111111111115,0.5298555555555555,0.11678832116788321,0.8832116788321168,0.3142361111111111,0.64,0.26725689996609736,0.6,19,0.8044456129807702
0.6457777777777778,0.44266666666666665,0.5543777777777779,0.09859154929577464,0.9014084507042254,0.26964285714285713,0.6222222222222222,0.22687350164609377,0.6,20,0.8352478966346141
0.6406666666666666,0.41688888888888886,0.5399666666666667,0.07063197026022305,0.929368029739777,0.27808471454880296,0.6033333333333334,0.2274403178339815,0.6,21,0.85444861778846
0.5788888888888889,0.48833333333333334,0.5381388888888889,0.09541984732824428,0.9045801526717557,0.30952380952380953,0.6533333333333333,0.260971309819843,0.6,22,0.8302869591346155
0.6517777777777777,0.4424444444444444,0.5575777777777778,0.07924528301886792,0.9207547169811321,0.2629695885509839,0.6211111111111111,0.22118837500501437,0.6,23,0.8412394831730766
0.6097777777777778,0.44733333333333336,0.5366777777777778,0.11029411764705882,0.8897058823529411,0.29537366548042704,0.6244444444444445,0.24522014118384666,0.6,24,0.8054146634615383
0.61,0.5094444444444444,0.5647500000000001,0.13257575757575757,0.8674242424242424,0.2795341098169717,0.6677777777777778,0.23633633855618222,0.6,25,0.8040730168269185
0.6144444444444445,0.5016666666666667,0.5636944444444445,0.10196078431372549,0.8980392156862745,0.2785234899328859,0.6622222222222223,0.23707276249638937,0.6,26,0.8993719951923073
0.5964444444444444,0.5134444444444445,0.5590944444444446,0.05555555555555555,0.9444444444444444,0.2885572139303483,0.67,0.24615878175488715,0.6,27,0.8932436899038475
0.5835555555555556,0.5332222222222222,0.5609055555555557,0.14227642276422764,0.8577235772357723,0.2926829268292683,0.6833333333333333,0.24773921468612392,0.6,28,0.8209735576923058
0.6306666666666667,0.49577777777777776,0.5699666666666667,0.08745247148288973,0.9125475285171103,0.26812816188870153,0.6588888888888889,0.22346600341587158,0.6,29,0.8359435096153854
0.6988888888888889,0.4022222222222222,0.5653888888888889,0.058365758754863814,0.9416342412451362,0.23076923076923078,0.5922222222222222,0.19787992127425524,0.65,0,0.9057872596153851
0.6688888888888889,0.39222222222222225,0.5443888888888889,0.10273972602739725,0.8972602739726028,0.26136363636363635,0.5866666666666667,0.22070426562206197,0.65,1,0.8850931490384597
0.7140000000000001,0.4285555555555555,0.58555,0.05860805860805861,0.9413919413919414,0.2159709618874773,0.6122222222222222,0.18328066363712742,0.65,2,0.8500150240384604
0.7044444444444444,0.41555555555555557,0.5744444444444444,0.057034220532319393,0.9429657794676806,0.22509225092250923,0.6022222222222222,0.19593164465217888,0.65,3,0.8327794471153864
0.7066666666666667,0.38055555555555554,0.5599166666666666,0.0694980694980695,0.9305019305019305,0.2254335260115607,0.5766666666666667,0.19316843527615007,0.65,4,0.8484840745192321
0.6864444444444444,0.4067777777777778,0.5605944444444445,0.04460966542750929,0.9553903345724907,0.24208566108007448,0.5966666666666667,0.2066821342781079,0.65,5,0.8697686298076929
0.6993333333333335,0.3903333333333333,0.5602833333333334,0.06324110671936758,0.9367588932806324,0.23047619047619047,0.5833333333333334,0.19895487144177598,0.65,6,0.8561493389423073
0.6684444444444445,0.38855555555555554,0.5424944444444445,0.04887218045112782,0.9511278195488722,0.26095238095238094,0.5833333333333334,0.2276281876295974,0.65,7,0.8182722355769199
0.73,0.39055555555555554,0.5772500000000002,0.06037735849056604,0.939622641509434,0.20722433460076045,0.5844444444444444,0.17283150324593052,0.65,8,0.8976171875000005
0.7206666666666667,0.40355555555555556,0.5779666666666667,0.051470588235294115,0.9485294117647058,0.21495327102803738,0.5944444444444444,0.1854140434234436,0.65,9,0.8773482572115366
0.6977777777777778,0.3972222222222222,0.5625277777777777,0.06159420289855073,0.9384057971014492,0.23540489642184556,0.59,0.197878380743409,0.65,10,0.9098467548076904
0.7286666666666666,0.41900000000000004,0.5893166666666667,0.06130268199233716,0.9386973180076629,0.20404411764705882,0.6044444444444445,0.1729486743604944,0.65,11,0.8348617788461523
0.6731111111111111,0.4123333333333334,0.5557611111111112,0.053231939163498096,0.9467680608365019,0.2518518518518518,0.6,0.21222964406704067,0.65,12,0.8218103966346162
0.6962222222222223,0.39355555555555555,0.5600222222222223,0.06382978723404255,0.9361702127659575,0.2381852551984877,0.5877777777777777,0.20578002377222604,0.65,13,0.8170402644230778
0.7364444444444443,0.40844444444444444,0.5888444444444445,0.07279693486590039,0.9272030651340997,0.1973929236499069,0.5966666666666667,0.1614800763639024,0.65,14,0.8641706730769215
0.6688888888888889,0.38555555555555554,0.5413888888888889,0.06338028169014084,0.9366197183098591,0.2633587786259542,0.5822222222222222,0.22445854466546103,0.65,15,0.8118719951923101
0.7151111111111111,0.41133333333333333,0.5784111111111112,0.040892193308550186,0.9591078066914498,0.21851851851851853,0.6,0.18628723992411034,0.65,16,0.7920658052884598
0.6940000000000002,0.39299999999999996,0.55855,0.05904059040590406,0.940959409594096,0.23863636363636365,0.5866666666666667,0.2053738408128297,0.65,17,0.844478665865387
0.7113333333333334,0.4276666666666667,0.5836833333333334,0.08058608058608059,0.9194139194139194,0.21818181818181817,0.6111111111111112,0.18695892561883148,0.65,18,0.821442307692312
0.6762222222222223,0.39300000000000007,0.5487722222222223,0.06934306569343066,0.9306569343065694,0.2537878787878788,0.5866666666666667,0.21377254818366295,0.65,19,0.8150871394230789
0.7177777777777777,0.3855555555555555,0.5682777777777778,0.06338028169014084,0.9366197183098591,0.22137404580152673,0.5822222222222222,0.18653940304225025,0.65,20,0.8836162860576912
0.7037777777777778,0.3653333333333333,0.5514777777777778,0.06319702602230483,0.9368029739776952,0.23333333333333334,0.5666666666666667,0.196183199507854,0.65,21,0.8503695913461563
0.674,0.41133333333333333,0.5558000000000001,0.06870229007633588,0.9312977099236641,0.2504638218923933,0.5988888888888889,0.2112640389409359,0.65,22,0.8884420072115367
0.698,0.40488888888888885,0.5661,0.07169811320754717,0.9283018867924528,0.23177570093457944,0.5944444444444444,0.19679272647037993,0.65,23,0.8327554086538447
0.6995555555555555,0.3763333333333333,0.5541055555555556,0.07720588235294118,0.9227941176470589,0.23597678916827852,0.5744444444444444,0.19962292705008922,0.65,24,0.915335036057698
0.7102222222222223,0.4304444444444444,0.5843222222222223,0.09090909090909091,0.9090909090909091,0.2159709618874773,0.6122222222222222,0.18193860517948657,0.65,25,0.8652193509615353
0.6880000000000001,0.4432222222222222,0.5778500000000001,0.07058823529411765,0.9294117647058824,0.23255813953488372,0.6211111111111111,0.20393474856882882,0.65,26,0.9288206129807678
0.646888888888889,0.47433333333333333,0.569238888888889,0.04700854700854701,0.9529914529914529,0.2577854671280277,0.6422222222222222,0.21835047261148163,0.65,27,0.830656550480768
0.6920000000000001,0.4478888888888888,0.58215,0.09349593495934959,0.9065040650406504,0.22638146167557932,0.6233333333333333,0.19549778433377268,0.65,28,0.8284254807692334
0.7173333333333335,0.42855555555555547,0.5873833333333334,0.07604562737642585,0.9239543726235742,0.2109090909090909,0.6111111111111112,0.17349627940712373,0.65,29,0.9167593149038442
0.7437777777777779,0.3647777777777778,0.5732277777777778,0.054474708171206226,0.9455252918287937,0.19646365422396855,0.5655555555555556,0.16662646119917873,0.7,0,0.9233623798076948
0.7182222222222223,0.35311111111111104,0.5539222222222222,0.0958904109589041,0.9041095890410958,0.22465208747514911,0.5588888888888889,0.18482349049172747,0.7,1,0.8975540865384622
0.7597777777777778,0.3878888888888889,0.5924277777777779,0.05128205128205128,0.9487179487179487,0.18285714285714286,0.5833333333333334,0.15553223499430333,0.7,2,0.9171649639423082
0.7364444444444446,0.389,0.5800944444444445,0.053231939163498096,0.9467680608365019,0.2019047619047619,0.5833333333333334,0.17395614364253406,0.7,3,0.8472280649038451
0.7168888888888889,0.37266666666666665,0.5619888888888889,0.06563706563706563,0.9343629343629344,0.2178988326848249,0.5711111111111111,0.1824975756555687,0.7,4,0.8804432091346134
0.7428888888888888,0.36299999999999993,0.571938888888889,0.03717472118959108,0.9628252788104089,0.20039292730844793,0.5655555555555556,0.17734673666619324,0.7,5,0.8572040264423114
0.7160000000000001,0.3747777777777777,0.56245,0.06324110671936758,0.9367588932806324,0.21553398058252426,0.5722222222222222,0.18961958756916536,0.7,6,0.8753605769230748
0.6937777777777778,0.3664444444444444,0.5464777777777778,0.03759398496240601,0.9624060150375939,0.24266144814090018,0.5677777777777778,0.20621246975014831,0.7,7,0.8425811298076908
0.7613333333333334,0.3654444444444444,0.5831833333333334,0.052830188679245285,0.9471698113207547,0.18235294117647058,0.5666666666666667,0.14814417702351204,0.7,8,0.9641286057692272
0.7588888888888888,0.37222222222222223,0.584888888888889,0.04411764705882353,0.9558823529411765,0.18640776699029127,0.5722222222222222,0.15994998391030432,0.7,9,0.8525525841346127
0.748,0.3515555555555555,0.5696,0.043478260869565216,0.9565217391304348,0.19721115537848605,0.5577777777777778,0.1631722041950635,0.7,10,0.9602223557692259
0.7528888888888889,0.39855555555555555,0.593438888888889,0.05363984674329502,0.946360153256705,0.1864406779661017,0.59,0.1612706108044284,0.7,11,0.8622415865384572
0.7524444444444445,0.34933333333333333,0.5710444444444445,0.026615969581749048,0.973384030418251,0.194,0.5555555555555556,0.17306799556527028,0.7,12,0.8428410456730744
0.7302222222222223,0.3671111111111111,0.5668222222222222,0.06382978723404255,0.9361702127659575,0.212890625,0.5688888888888889,0.18635918968612725,0.7,13,0.8608082932692295
0.7808888888888889,0.37233333333333335,0.5970388888888888,0.06130268199233716,0.9386973180076629,0.16342412451361868,0.5711111111111111,0.1375698593047875,0.7,14,0.8765399639423039
0.7155555555555555,0.34944444444444445,0.5508055555555555,0.0528169014084507,0.9471830985915493,0.22954091816367264,0.5566666666666666,0.19960794454713054,0.7,15,0.8496664663461525
0.7491111111111112,0.38488888888888884,0.5852111111111111,0.040892193308550186,0.9591078066914498,0.1931166347992352,0.5811111111111111,0.1671793895272608,0.7,16,0.8006415264423017
0.7317777777777777,0.36299999999999993,0.5658277777777778,0.04428044280442804,0.955719557195572,0.21021611001964635,0.5655555555555556,0.1754785141586629,0.7,17,0.9124188701923017
0.7482222222222222,0.39755555555555555,0.5904222222222223,0.06227106227106227,0.9377289377289377,0.192090395480226,0.59,0.16335036138859754,0.7,18,0.8491346153846091
0.736,0.34255555555555556,0.5589500000000001,0.04744525547445255,0.9525547445255474,0.20967741935483872,0.5511111111111111,0.17929103979245523,0.7,19,0.8946799879807649
0.752,0.3523333333333333,0.5721499999999999,0.045774647887323945,0.954225352112676,0.19483101391650098,0.5588888888888889,0.16704976990309145,0.7,20,0.9185892427884595
0.7268888888888889,0.3465555555555555,0.5557388888888889,0.05947955390334572,0.9405204460966543,0.21485943775100402,0.5533333333333333,0.18194556427451108,0.7,21,0.9356520432692258
0.7255555555555555,0.36277777777777775,0.5623055555555556,0.05725190839694656,0.9427480916030534,0.21456692913385828,0.5644444444444444,0.17701278571377044,0.7,22,0.8992623197115356
0.7246666666666666,0.3798888888888889,0.5695166666666668,0.06792452830188679,0.9320754716981132,0.2119460500963391,0.5766666666666667,0.17845385036185424,0.7,23,0.8700901442307667
0.7602222222222222,0.32488888888888884,0.5643222222222222,0.07352941176470588,0.9264705882352942,0.1859504132231405,0.5377777777777778,0.15825782608098618,0.7,24,0.9193689903846174
0.7384444444444445,0.40688888888888886,0.5892444444444445,0.08333333333333333,0.9166666666666666,0.19402985074626866,0.5955555555555555,0.161888676766052,0.7,25,0.8656535456730718
0.7171111111111113,0.41977777777777775,0.5833111111111111,0.06666666666666667,0.9333333333333333,0.2113970588235294,0.6044444444444445,0.18106111136561664,0.7,26,0.9011418269230742
0.6728888888888889,0.4541111111111111,0.5744388888888889,0.04700854700854701,0.9529914529914529,0.2407079646017699,0.6277777777777778,0.20660650514516626,0.7,27,0.8683398437499942
0.7337777777777779,0.41311111111111104,0.5894777777777778,0.07317073170731707,0.926829268292683,0.19666048237476808,0.5988888888888889,0.17023686959677942,0.7,28,0.8496739783653843
0.7677777777777778,0.3844444444444444,0.5952777777777778,0.057034220532319393,0.9429657794676806,0.1724137931034483,0.58,0.1432622754700048,0.7,29,0.9335081129807694
0.7882222222222222,0.3164444444444444,0.5759222222222222,0.05058365758754864,0.9494163424124513,0.1506276150627615,0.5311111111111111,0.11942601915541953,0.75,0,1.086174879807692
0.7746666666666666,0.29488888888888887,0.5587666666666667,0.07534246575342465,0.9246575342465754,0.16952789699570817,0.5177777777777778,0.13384138716481175,0.75,1,1.0714062500000003
0.7928888888888889,0.35355555555555557,0.595188888888889,0.047619047619047616,0.9523809523809523,0.14910536779324055,0.5588888888888889,0.11717188259464882,0.75,2,1.1129191706730772
0.7704444444444444,0.3592222222222222,0.5853944444444444,0.045627376425855515,0.9543726235741445,0.17193675889328064,0.5622222222222222,0.14891394130714264,0.75,3,0.9824098557692313
0.7482222222222222,0.3336666666666666,0.5616722222222222,0.06177606177606178,0.9382239382239382,0.18813905930470348,0.5433333333333333,0.15430053001109623,0.75,4,1.0346168870192294
0.7666666666666667,0.33944444444444444,0.5744166666666667,0.02973977695167286,0.9702602230483272,0.18016194331983806,0.5488888888888889,0.14799748154746617,0.75,5,1.0945402644230728
0.7508888888888889,0.3417777777777778,0.566788888888889,0.05138339920948617,0.9486166007905138,0.18421052631578946,0.5488888888888889,0.15566867637431106,0.75,6,1.0183097956730742
0.7311111111111112,0.3288888888888889,0.5501111111111111,0.03007518796992481,0.9699248120300752,0.21149897330595482,0.5411111111111111,0.17755144354604183,0.75,7,0.9946228966346131
0.8148888888888889,0.3075555555555555,0.5865888888888889,0.04150943396226415,0.9584905660377359,0.12684989429175475,0.5255555555555556,0.0967010519362994,0.75,8,1.1430829326923113
0.7953333333333333,0.33955555555555555,0.5902333333333334,0.04411764705882353,0.9558823529411765,0.15384615384615385,0.5488888888888889,0.12893521443679576,0.75,9,1.0214663461538465
0.806888888888889,0.2904444444444444,0.5744888888888888,0.028985507246376812,0.9710144927536232,0.13822894168466524,0.5144444444444445,0.10588077482904504,0.75,10,1.2105108173076893
0.7773333333333332,0.3735555555555556,0.5956333333333333,0.04980842911877394,0.9501915708812261,0.16310679611650486,0.5722222222222222,0.13965916682566604,0.75,11,0.9622070312499965
0.7704444444444446,0.33033333333333326,0.5723944444444444,0.015209125475285171,0.9847908745247148,0.17827868852459017,0.5422222222222223,0.1541939396401989,0.75,12,1.024166165865381
0.7575555555555556,0.3434444444444445,0.5712055555555556,0.05319148936170213,0.9468085106382979,0.19114688128772636,0.5522222222222222,0.16115381564259235,0.75,13,0.9691556490384631
0.8053333333333335,0.3473333333333334,0.5992333333333333,0.05747126436781609,0.9425287356321839,0.13855421686746988,0.5533333333333333,0.1101764489327915,0.75,14,0.9705784254807633
0.7462222222222222,0.31966666666666665,0.5542722222222223,0.045774647887323945,0.954225352112676,0.2033195020746888,0.5355555555555556,0.17691713046425678,0.75,15,0.9602103365384574
0.7873333333333334,0.35355555555555546,0.5921333333333334,0.03345724907063197,0.966542750929368,0.1610337972166998,0.5588888888888889,0.13574945412521444,0.75,16,0.8827734375000008
0.7748888888888888,0.3208888888888889,0.5705888888888888,0.04059040590405904,0.959409594095941,0.16804979253112035,0.5355555555555556,0.12674405592767252,0.75,17,1.0350195312500006
0.7822222222222223,0.36,0.5922222222222222,0.054945054945054944,0.945054945054945,0.15976331360946747,0.5633333333333334,0.1332628917134325,0.75,18,0.9803049879807676
0.7842222222222223,0.29566666666666663,0.5643722222222223,0.040145985401459854,0.9598540145985401,0.16523605150214593,0.5177777777777778,0.1321736141104493,0.75,19,1.0756760817307702
0.7922222222222223,0.31166666666666665,0.5759722222222222,0.03873239436619718,0.9612676056338029,0.15723270440251572,0.53,0.13540179630415344,0.75,20,1.0917728365384585
0.764888888888889,0.3103333333333333,0.5603388888888889,0.04460966542750929,0.9553903345724907,0.18105263157894738,0.5277777777777778,0.15563463586071685,0.75,21,0.9734164663461574
0.7724444444444445,0.31433333333333335,0.5662944444444445,0.04961832061068702,0.950381679389313,0.16561844863731656,0.53,0.12543910645164363,0.75,22,1.0097280649038398
0.7717777777777778,0.34244444444444444,0.5785777777777779,0.06415094339622641,0.9358490566037736,0.17373737373737375,0.55,0.14531750733173004,0.75,23,0.9825991586538463
0.7817777777777778,0.29633333333333334,0.5633277777777778,0.05514705882352941,0.9448529411764706,0.16738197424892703,0.5177777777777778,0.1396440253377563,0.75,24,1.126313100961538
0.788,0.3532222222222222,0.59235,0.056818181818181816,0.9431818181818182,0.1454183266932271,0.5577777777777778,0.1229079439204714,0.75,25,0.9986328124999899
0.7555555555555555,0.37555555555555553,0.5845555555555556,0.043137254901960784,0.9568627450980393,0.17829457364341086,0.5733333333333334,0.14487391845783057,0.75,26,1.0523692908653808
0.7275555555555555,0.40677777777777774,0.5832055555555555,0.021367521367521368,0.9786324786324786,0.2,0.5944444444444444,0.1731581214723335,0.75,27,0.9255634014423049
0.7544444444444445,0.39444444444444443,0.5924444444444444,0.07317073170731707,0.926829268292683,0.17836812144212524,0.5855555555555556,0.14978247995352667,0.75,28,0.9431325120192298
0.804,0.34688888888888886,0.5983,0.049429657794676805,0.9505703422053232,0.13453815261044177,0.5533333333333333,0.10773226877931374,0.75,29,1.0678245192307683
0.8344444444444444,0.23055555555555557,0.5626944444444445,0.038910505836575876,0.9610894941634242,0.061465721040189124,0.47,0.03644739562614626,0.8,0,2.3709209735576904
0.8315555555555555,0.19755555555555557,0.5462555555555556,0.04794520547945205,0.952054794520548,0.07425742574257425,0.4488888888888889,0.04903679862899595,0.8,1,2.3788882211538436
0.8464444444444444,0.2662222222222222,0.5853444444444443,0.040293040293040296,0.9597069597069597,0.07158836689038031,0.49666666666666665,0.035416146833070684,0.8,2,2.347352764423071
0.8235555555555556,0.2843333333333333,0.5809055555555556,0.03802281368821293,0.9619771863117871,0.09606986899563319,0.5088888888888888,0.0651601147172841,0.8,3,2.083587740384614
0.8175555555555555,0.2195555555555556,0.5484555555555556,0.04247104247104247,0.9575289575289575,0.07451923076923077,0.4622222222222222,0.046059549193461155,0.8,4,2.096020132211536
0.8368888888888889,0.22877777777777775,0.563238888888889,0.022304832713754646,0.9776951672862454,0.06382978723404255,0.47,0.03324614711810491,0.8,5,2.2276712740384577
0.808,0.2637777777777778,0.5631,0.043478260869565216,0.9565217391304348,0.10135135135135136,0.49333333333333335,0.06635703325655753,0.8,6,2.1268149038461615
0.8202222222222223,0.20877777777777778,0.5450722222222222,0.018796992481203006,0.981203007518797,0.08048780487804878,0.45555555555555555,0.04753972280544713,0.8,7,2.2757902644230747
0.863111111111111,0.22955555555555554,0.5780111111111111,0.033962264150943396,0.9660377358490566,0.0425531914893617,0.47,0.022534047580891517,0.8,8,2.4797460937499998
0.847111111111111,0.24866666666666667,0.577811111111111,0.022058823529411766,0.9779411764705882,0.05963302752293578,0.48444444444444446,0.032557996660878906,0.8,9,2.0890925480769202
0.8582222222222223,0.20755555555555558,0.5654222222222223,0.014492753623188406,0.9855072463768116,0.046341463414634146,0.45555555555555555,0.022272953623254925,0.8,10,2.512913161057687
0.8357777777777778,0.27655555555555555,0.5841277777777778,0.03065134099616858,0.9693486590038314,0.0684326710816777,0.5033333333333333,0.03754626016656327,0.8,11,1.961962139423073
0.8193333333333335,0.2336666666666667,0.5557833333333334,0.0076045627376425855,0.9923954372623575,0.09624413145539906,0.47333333333333333,0.06261779679877656,0.8,12,2.1246829927884527
0.8191111111111111,0.2637777777777778,0.5692111111111111,0.0425531914893617,0.9574468085106383,0.10986547085201794,0.4955555555555556,0.07760600182110616,0.8,13,1.7264408052884612
0.849,0.28988888888888886,0.5974,0.038314176245210725,0.9616858237547893,0.11974789915966387,0.5288888888888889,0.05167421111310664,0.8,14,1.9787515024038487
0.8153333333333332,0.22566666666666665,0.5499833333333334,0.02464788732394366,0.9753521126760564,0.1018957345971564,0.4688888888888889,0.07305287254328921,0.8,15,1.9312049278846182
0.8404444444444444,0.2614444444444445,0.5798944444444444,0.022304832713754646,0.9776951672862454,0.08333333333333333,0.49333333333333335,0.059208462527980725,0.8,16,1.8895628004807623
0.8328888888888889,0.20688888888888887,0.551188888888889,0.025830258302583026,0.974169741697417,0.06356968215158924,0.45444444444444443,0.027503040732090252,0.8,17,2.378919771634621
0.8444444444444444,0.26166666666666666,0.5821944444444445,0.04395604395604396,0.9560439560439561,0.06306306306306306,0.49333333333333335,0.03772287878118324,0.8,18,1.8671920072115398
0.8411111111111111,0.20666666666666667,0.5556111111111112,0.029197080291970802,0.9708029197080292,0.06845965770171149,0.45444444444444443,0.04339154559622311,0.8,19,2.326024639423082
0.8346666666666667,0.23377777777777778,0.5642666666666667,0.035211267605633804,0.9647887323943662,0.07962529274004684,0.47444444444444445,0.04929708195575288,0.8,20,2.1920808293269207
0.8168888888888889,0.23211111111111107,0.5537388888888889,0.02973977695167286,0.9702602230483272,0.09647058823529411,0.4722222222222222,0.05817241776199487,0.8,21,1.9280498798076933
0.832,0.21122222222222223,0.55265,0.03435114503816794,0.9656488549618321,0.06082725060827251,0.45666666666666667,0.025474913207999987,0.8,22,2.282406850961536
0.8364444444444444,0.25622222222222224,0.5753444444444444,0.04150943396226415,0.9584905660377359,0.08409090909090909,0.4888888888888889,0.060336872271482545,0.8,23,1.9750826322115431
0.8291111111111111,0.21044444444444446,0.5507111111111112,0.04411764705882353,0.9558823529411765,0.08029197080291971,0.45666666666666667,0.04477307232820074,0.8,24,2.3527644230769247
0.8406666666666666,0.28300000000000003,0.5897166666666666,0.04924242424242424,0.9507575757575758,0.0700218818380744,0.5077777777777778,0.03780348247657922,0.8,25,2.1806850961538444
0.83,0.24722222222222223,0.56775,0.01568627450980392,0.984313725490196,0.0576036866359447,0.4822222222222222,0.030493319560192692,0.8,26,2.255683593750001
0.8053333333333332,0.3006666666666667,0.5782333333333334,0.008547008547008548,0.9914529914529915,0.09635974304068523,0.5188888888888888,0.06600239327734705,0.8,27,1.7270537860576851
0.8273333333333333,0.2952222222222223,0.5878833333333333,0.028455284552845527,0.9715447154471545,0.07974137931034483,0.5155555555555555,0.05424626277455745,0.8,28,1.941026141826922
0.8644444444444445,0.26722222222222225,0.5956944444444444,0.03802281368821293,0.9619771863117871,0.04697986577181208,0.49666666666666665,0.021357444985324332,0.8,29,2.304239783653846
