epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece,w_s,seed
0.7995555555555555,0.27033333333333337,0.5614055555555556,0.03873239436619718,0.9612676056338029,0.18895966029723993,0.5233333333333333,0.17519895071016622,0.45,15
0.8308888888888888,0.30266666666666664,0.5931888888888888,0.040892193308550186,0.9591078066914498,0.15132924335378323,0.5433333333333333,0.13744112789451018,0.45,16
0.8134444444444443,0.27855555555555556,0.5727444444444445,0.05166051660516605,0.948339483394834,0.17842323651452283,0.5355555555555556,0.1675936413141052,0.45,17
0.8343333333333335,0.31288888888888894,0.5996833333333333,0.06227106227106227,0.9377289377289377,0.1536926147704591,0.5566666666666666,0.141242037802735,0.45,18
0.7991111111111112,0.28455555555555556,0.5675611111111111,0.06204379562043796,0.9379562043795621,0.18067226890756302,0.5288888888888889,0.16881858793507104,0.45,19
0.7815555555555556,0.33255555555555555,0.5570555555555555,0.07003891050583658,0.9299610894941635,0.16598360655737704,0.5422222222222223,0.16230000770629482,0.5,0
0.7875555555555555,0.29055555555555557,0.5390555555555555,0.07191780821917808,0.928082191780822,0.18867924528301888,0.53,0.17059021174894778,0.5,1
0.7857777777777778,0.36511111111111116,0.5754444444444444,0.054945054945054944,0.945054945054945,0.16893203883495145,0.5722222222222222,0.1541867801805197,0.5,2
0.776888888888889,0.35766666666666663,0.5672777777777778,0.045627376425855515,0.9543726235741445,0.1702970297029703,0.5611111111111111,0.16638895384916025,0.5,3
0.732888888888889,0.35855555555555546,0.5457222222222222,0.06177606177606178,0.9382239382239382,0.2079207920792079,0.5611111111111111,0.20062528674305855,0.5,4
0.7728888888888887,0.33511111111111114,0.554,0.03345724907063197,0.966542750929368,0.17886178861788618,0.5466666666666666,0.172231486586681,0.5,5
0.73,0.3672222222222222,0.5486111111111112,0.07114624505928854,0.9288537549407114,0.20784313725490197,0.5666666666666667,0.20001649551512926,0.5,6
0.7355555555555556,0.33277777777777773,0.5341666666666667,0.05639097744360902,0.943609022556391,0.21063394683026584,0.5433333333333333,0.20158470277737928,0.5,7
0.7922222222222223,0.33555555555555555,0.5638888888888889,0.04150943396226415,0.9584905660377359,0.15885947046843177,0.5455555555555556,0.15262807194918018,0.5,8
0.7964444444444444,0.33955555555555555,0.568,0.04411764705882353,0.9558823529411765,0.15587044534412955,0.5488888888888889,0.15238477976771345,0.5,9
0.7855555555555556,0.322,0.5537777777777777,0.057971014492753624,0.9420289855072463,0.18052738336713997,0.5477777777777778,0.16909217708041657,0.5,10
0.7782222222222221,0.377,0.5776111111111113,0.06130268199233716,0.9386973180076629,0.16634429400386846,0.5744444444444444,0.16142762067941405,0.5,11
0.7764444444444444,0.32733333333333337,0.5518888888888889,0.019011406844106463,0.9809885931558935,0.1748971193415638,0.54,0.17258197603317932,0.5,12
0.7917777777777778,0.31333333333333335,0.5525555555555556,0.05673758865248227,0.9432624113475178,0.17959183673469387,0.5444444444444444,0.1667583851190075,0.5,13
0.8046666666666668,0.34933333333333333,0.577,0.07279693486590039,0.9272030651340997,0.14428857715430862,0.5544444444444444,0.13899904346614927,0.5,14
0.7577777777777778,0.31333333333333335,0.5355555555555556,0.04225352112676056,0.9577464788732394,0.19665271966527198,0.5311111111111111,0.19237532333443352,0.5,15
0.806,0.3286666666666666,0.5673333333333332,0.03345724907063197,0.966542750929368,0.14784394250513347,0.5411111111111111,0.14376045963552844,0.5,16
0.7642222222222221,0.33677777777777773,0.5505,0.05166051660516605,0.948339483394834,0.18495934959349594,0.5466666666666666,0.17832445073080772,0.5,17
0.7917777777777779,0.35733333333333334,0.5745555555555556,0.08424908424908426,0.9157509157509157,0.166015625,0.5688888888888889,0.1475957445037467,0.5,18
